entity_id,name,iso3,sector_code,sector_label,overlay_tags
vparty_1757,Reform Party of Canada,CAN,,,
vparty_1930,Progressive Party of Canada,CAN,,,
vparty_1932,Reconstruction Party of Canada,CAN,,,
vparty_3642,Conservative Party of Canada (1867),CAN,,,
vparty_248,Lang Labour Party,AUS,,,
vparty_285,Liberal National Party of Queensland,AUS,,,
vparty_338,Nationalist Party of Australia,AUS,,,
vparty_424,Australian Labor Party,AUS,,,
vparty_454,Protectionist Party,AUS,,,
vparty_486,Liberal Party of Australia,AUS,,,
vparty_566,United Australia Party,AUS,,,
vparty_663,Free Trade Party / Anti-Socialist Party,AUS,,,tech_platform
vparty_990,Australian Democrats,AUS,,,
vparty_1139,Emergency Committee (SA),AUS,,,
vparty_1162,One Nation Party,AUS,,,
vparty_1209,Australian Greens,AUS,,,
vparty_1540,Democratic Labour Party,AUS,,,
vparty_1743,Australian Country Party / National Party of Australia,AUS,,,
vparty_1996,Palmer United Party,AUS,,,
vparty_1999,Commonwealth Liberal Party,AUS,,,
vparty_2586,independent,AUS,,,
vparty_2301,Botswana Democratic Party,BWA,,,
vparty_2336,Botswana National Front,BWA,,,
vparty_2337,Botswana Congress Party,BWA,,,
vparty_3631,Botswana Independence Party,BWA,,,
vparty_3632,Botswana People’s Party,BWA,,,
vparty_4832,Umbrella for Democratic Change,BWA,,,
vparty_4914,independent,BDI,,,
vparty_5263,Union for National Progress,BDI,,,
vparty_5265,Front for Democracy in Burundi,BDI,,,
vparty_5266,National Council for the Defense of Democracy – Front for the Defense of Democracy,BDI,,,defense
vparty_6571,Party of the People,BDI,,,
vparty_7095,Independents of Hope,BDI,,,
vparty_7217,Christian Democratic Party,BDI,,,
vparty_93311,alliance: Common Front,BDI,,,
vparty_3367,independent,CPV,,,
vparty_3770,Party for Democratic Convergence,CPV,,,
vparty_3792,Independent and Democratic Union of Cape Verde,CPV,,,
vparty_3793,Movement for Democracy,CPV,,,
vparty_3796,African Party for the Independence of Cape Verde,CPV,,,
vparty_4661,independent,CAF,,,
vparty_4710,Movement for the Social Evolution of Black Africa,CAF,,,tech_platform
vparty_4896,"Convergence Nationale """"Kwa Na Kwa""""",CAF,,,
vparty_4897,Movement for the Liberation of the Central African People,CAF,,,
vparty_5606,Alliance for Democracy and Progress,CAF,,,
vparty_5607,Patriotic Front for Progress,CAF,,,
vparty_5609,Liberal Democratic Party,CAF,,,
vparty_5808,Central African Democratic Rally,CAF,,,
vparty_6193,Movement for Democracy and Development,CAF,,,
vparty_6194,Democratic Forces,CAF,,,
vparty_7097,Ubangian Economic and Social Action list,CAF,,,tech_platform
vparty_7494,Action Party for Development,CAF,,,
vparty_7537,Union for Central African Renewal,CAF,,,
vparty_93312,alliance: Presidential Majority,CAF,,,
vparty_6,Socialist Party of Chile,CHL,,,tech_platform
vparty_54,Party for Democracy,CHL,,,
vparty_162,Communist Party of Chile,CHL,,,
vparty_209,Humanist Party,CHL,,,
vparty_256,Radical Party,CHL,,,
vparty_390,Christian Democratic Party,CHL,,,
vparty_437,Social Democrat Radical Party,CHL,,,tech_platform
vparty_928,National Renewal,CHL,,,
vparty_1599,Independent Democratic Union,CHL,,,
vparty_2639,independent,CHL,,,
vparty_4096,National Falange,CHL,,,
vparty_4549,Together we can do more for Chile,CHL,,,
vparty_4550,Concert of Parties for Democracy,CHL,,,
vparty_4632,National Party,CHL,,,
vparty_4633,Liberal Party,CHL,,,
vparty_4634,United Conservative Party,CHL,,,
vparty_4635,National Democratic Party,CHL,,,
vparty_4636,Agrarian Labor Party,CHL,,,
vparty_4637,Popular Socialist Party,CHL,,,tech_platform
vparty_4638,Democratic Party,CHL,,,
vparty_4640,Radical Democracy,CHL,,,
vparty_4642,Authentic Socialist Party,CHL,,,tech_platform
vparty_4643,Conservative Party,CHL,,,
vparty_4644,Democratic Party,CHL,,,
vparty_4645,Socialist Radical Party,CHL,,,tech_platform
vparty_4646,Liberal Democratic Party,CHL,,,
vparty_4647,Liberal Party Aliancistas,CHL,,,
vparty_4648,Liberal Party Unionistas,CHL,,,
vparty_4649,National Party / Montt-Varist Party,CHL,,,
vparty_4824,National Union of Independents,CHL,,,
vparty_6061,Alliance,CHL,,,
vparty_6911,Democratic Revolution,CHL,,,
vparty_7021,Political Evolution,CHL,,,
vparty_93316,alliance: Confederation of Democracy,CHL,,,
vparty_93317,alliance: Unidad Popular,CHL,,,
vparty_93318,alliance: Broad Front,CHL,,,
vparty_161,National Union Party,CRI,,,
vparty_257,National Restoration Party,CRI,,,
vparty_504,Accessibility without Exclusion,CRI,,,
vparty_842,Libertarian Movement Party,CRI,,,
vparty_1199,Social Christian Unity Party,CRI,,,tech_platform
vparty_1247,Citizens' Action Party,CRI,,,
vparty_1252,Broad Front,CRI,,,
vparty_1367,National Liberation Party,CRI,,,
vparty_4230,Democratic Force,CRI,,,
vparty_4411,National Independent Party // National Patriotic Party,CRI,,,
vparty_4413,Socialist Action Party,CRI,,,tech_platform
vparty_4414,Democratic Renovation Party,CRI,,,
vparty_4417,Democratic Party,CRI,,,
vparty_4418,National Integration Party,CRI,,,
vparty_4419,Revolutionary Civic Union,CRI,,,
vparty_4422,National Unification Party,CRI,,,
vparty_4436,National Republican Party,CRI,,,
vparty_4881,United People,CRI,,,
vparty_5093,People's Vanguard Party // Communist Party of Costa Rica // Workers and Farmers Party,CRI,,,
vparty_5117,Unity Coalition,CRI,,,
vparty_5118,Social Democratic Party,CRI,,,tech_platform
vparty_5603,Constitutional Party,CRI,,,
vparty_5783,Civil Party,CRI,,,
vparty_6345,Reform Party,CRI,,,
vparty_6408,Independent Party,CRI,,,
vparty_6436,Victory Bloc,CRI,,,
vparty_6695,Agricultural Party,CRI,,,
vparty_6696,Fúsion,CRI,,,
vparty_6697,Agrupación,CRI,,,
vparty_6698,Acostista,CRI,,,
vparty_6699,Guanacaste Fellowship // Guanacastecan Brotherhood,CRI,,,
vparty_6700,Independent Agriculture,CRI,,,
vparty_6701,Constitutional Aguilista,CRI,,,
vparty_6702,Jimenista of Cartago,CRI,,,
vparty_6703,Constitutional Republican,CRI,,,
vparty_6704,Provincial Union Esquivelista,CRI,,,
vparty_6705,Provincial Union of Heredia,CRI,,,
vparty_6706,National Provincial Union,CRI,,,
vparty_7436,National Party,CRI,,,
vparty_7437,Party of the People,CRI,,,
vparty_7438,Republican Union,CRI,,,
vparty_7439,Peliquista Party,CRI,,,
vparty_7440,Republicano provincial,CRI,,,
vparty_7441,Unión provincial alajuelense,CRI,,,
vparty_7442,Republicano Independiente,CRI,,,
vparty_7443,Cortesista alajuelense,CRI,,,
vparty_7724,Independent National Republican Party,CRI,,,
vparty_93320,unknown: Opposition,CRI,,,
vparty_5624,National Congress for Timorese Reconstruction,TLS,,,
vparty_5625,Revolutionary Front for an Independent East Timor,TLS,,,
vparty_5626,Democratic Party,TLS,,,
vparty_5671,Social Democratic Party,TLS,,,tech_platform
vparty_5675,National Unity Better Growing Party,TLS,,,
vparty_5677,National Development Party,TLS,,,
vparty_6148,Timorese Social Democratic Association,TLS,,,tech_platform
vparty_7658,People's Liberation Party,TLS,,,
vparty_7799,Democratic Development Forum,TLS,,,
vparty_7885,PUDD,TLS,,,
vparty_7886,Timorese Democratic Union,TLS,,,
vparty_7887,Front for National Reconstruction of Timor-Leste - Change,TLS,,,
vparty_93602,alliance: Change for Progress Alliance,TLS,,,
vparty_246,Patriotic Society Party,ECU,,,
vparty_797,Democratic Left,ECU,,,
vparty_827,Pachakutik Plurinational Unity Movement – New Country,ECU,,,
vparty_885,Ecuadorian Socialist Party,ECU,,,tech_platform
vparty_950,Social Christian Party [Movement],ECU,,,tech_platform
vparty_1131,Institutional Renewal Party of National Action,ECU,,,
vparty_1405,Christian Democratic Union / Popular Democracy,ECU,,,
vparty_1450,Ecuadorian Roldosist Party,ECU,,,
vparty_1521,Democratic People's Movement,ECU,,,
vparty_4044,PAIS Alliance,ECU,,,tech_platform
vparty_4198,Alfarista Radical Front,ECU,,,
vparty_4199,Advance Party,ECU,,,
vparty_4200,Revolutionary Nationalist Party,ECU,,,
vparty_4269,"Grow, Creating Opportunities Movement",ECU,,,critical_infra
vparty_4270,Radical Liberal Party,ECU,,,
vparty_4271,Republican Unity Party,ECU,,,
vparty_4272,Democrat Party,ECU,,,
vparty_4347,Ecuadorian Revolutionary Popular Action Party,ECU,,,
vparty_4348,Concentration of Popular Forces,ECU,,,
vparty_4349,Ecuadorian Conservative Party,ECU,,,
vparty_4617,Civic Christian Action,ECU,,,
vparty_4618,Forces of the Radical Liberation,ECU,,,
vparty_4619,Velasquist Federation of Pichincha,ECU,,,
vparty_4620,National Democratic Front,ECU,,,
vparty_4621,National Democratic Civic Movement,ECU,,,
vparty_4622,Democratic People's Front,ECU,,,
vparty_6388,New People,ECU,,,
vparty_7106,Democratic Institutionalist Coalition,ECU,,,
vparty_7487,Broad Front of the Left,ECU,,,
vparty_7490,Solidarity Fatherland Movement,ECU,,,
vparty_7491,Liberty Party // Freedom Party,ECU,,,
vparty_7492,Partido Unión Nacional,ECU,,,
vparty_7725,Pachakutic Movement,ECU,,,
vparty_7726,New Country,ECU,,,
vparty_93351,unknown: Nameless list,ECU,,,
vparty_93352,unknown: Nameless parties,ECU,,,
vparty_93535,alliance: PLR/FRA Alliance,ECU,,,
vparty_93536,alliance: PL/FRA,ECU,,,
vparty_93537,alliance: Multinational Union of the Left,ECU,,,
vparty_14,Radical [Socialist] Party,FRA,,,tech_platform
vparty_167,Reformers Movement,FRA,,,
vparty_213,Union for French Democracy,FRA,,,
vparty_288,Centre Democracy and Progress,FRA,,,
vparty_399,Democratic Centre,FRA,,,
vparty_433,National Front,FRA,,,
vparty_509,Rally for the Republic,FRA,,,
vparty_737,Popular Republican Movement,FRA,,,
vparty_1108,Greens,FRA,,,
vparty_1246,Independent Republicans,FRA,,,
vparty_1251,French Communist Party,FRA,,,
vparty_1473,Republican Party of Liberty,FRA,,,
vparty_1478,Socialist Party,FRA,,,tech_platform
vparty_1580,Union for the Defence of Traders and Artisans -- Poujadists,FRA,,,
vparty_1595,Union for a Popular Movement,FRA,,,
vparty_1629,National Centre of Independents and Peasants (Conservatives),FRA,,,
vparty_1662,Rally of Republican Lefts,FRA,,,
vparty_1776,other right,FRA,,,
vparty_1783,Radical Party of the Left,FRA,,,
vparty_3102,Republican-Socialist Party,FRA,,,tech_platform
vparty_3108,Independent Radicals,FRA,,,
vparty_3159,Republican Union / Democratic Alliance,FRA,,,
vparty_3160,Left Republicans,FRA,,,
vparty_4626,Conservatives [Republican Federation],FRA,,,
vparty_4627,Progressive Republicans,FRA,,,
vparty_5514,Union for the New Republic,FRA,,,
vparty_5857,The Republic Onwards!,FRA,,,
vparty_5858,Unbowed France,FRA,,,
vparty_6505,Conservaties,FRA,,,
vparty_8041,Union of Democrats for the Republic,FRA,,,
vparty_8042,Rally of the French People,FRA,,,
vparty_93358,alliance: RepG + RadI,FRA,,,
vparty_93361,alliance: Union for a New Majority,FRA,,,
vparty_100100,alliance: Presidential Majority [Right],FRA,,,
vparty_100101,alliance: Union of Left,FRA,,,
vparty_10,Greens,DEU,,,
vparty_86,Party for Democratic Socialism,DEU,,,tech_platform
vparty_211,Christian Democratic Union / Christian Social Union,DEU,,,tech_platform
vparty_383,Social Democratic Party of Germany,DEU,,,tech_platform
vparty_573,Free Democratic Party,DEU,,,
vparty_1010,All-German Bloc / LED,DEU,,,
vparty_1135,Communist Party of Germany,DEU,,,
vparty_1375,Christian Democratic Union,DEU,,,
vparty_1545,The Left,DEU,,,
vparty_1731,Christian Social Union,DEU,,,tech_platform
vparty_1798,Centre Party,DEU,,,
vparty_1816,Alliance 90 / Greens,DEU,,,
vparty_1826,German Democratic Party / German State Party,DEU,,,
vparty_1827,German People's Party,DEU,,,
vparty_1830,German National People's Party,DEU,,,
vparty_1884,Independent Social Democratic Party of Germany,DEU,,,tech_platform
vparty_1893,National Socialist German Workers' Party,DEU,,,tech_platform
vparty_1976,Alternative for Germany,DEU,,,
vparty_2101,Progressive People's Party,DEU,,,
vparty_2110,National Liberal Party,DEU,,,
vparty_2113,Free-minded People's Party,DEU,,,
vparty_2114,German People's Party,DEU,,,
vparty_2125,German Conservative Party,DEU,,,
vparty_71,Unionist Party,GTM,,,
vparty_524,Patriotic Party,GTM,,,
vparty_538,Grand National Alliance,GTM,,,
vparty_706,National Change Union,GTM,,,
vparty_941,Guatemalan Republican Front,GTM,,,
vparty_1035,National Advancement Party,GTM,,,
vparty_1322,Guatemalan Christian Democracy,GTM,,,
vparty_1413,Encounter for Guatemala,GTM,,,
vparty_1668,National Unity of Hope,GTM,,,
vparty_2711,independent,GTM,,,
vparty_4333,National Center Union,GTM,,,
vparty_4334,National Liberation Movement Party,GTM,,,
vparty_4335,National Renovator Party,GTM,,,
vparty_4336,Democratic Front New Guatemala,GTM,,,
vparty_4337,Renewed Democratic Liberty,GTM,,,
vparty_4423,Progressive Liberator Party,GTM,,,
vparty_4424,"Renovation and Order Compromise/Commitment, Renewal and Order",GTM,,,
vparty_4425,Revolutionary Party,GTM,,,
vparty_4426,Social Action Center,GTM,,,tech_platform
vparty_4437,Democratic Institutional Party,GTM,,,
vparty_4734,Guatemalan Party of Labour,GTM,,,
vparty_4735,National Renovation Party,GTM,,,
vparty_4736,National Democratic Reconciliation Party,GTM,,,
vparty_4782,Revolutionary Action Party,GTM,,,
vparty_5240,Workers Republican-Democratic Party,GTM,,,
vparty_5241,Socialist Party,GTM,,,tech_platform
vparty_5242,Liberal Party,GTM,,,
vparty_5243,Popular Liberation Front,GTM,,,
vparty_5505,Solidarity Action Movement,GTM,,,
vparty_5506,National Opposition Front,GTM,,,
vparty_5507,Central Aranista Organization,GTM,,,
vparty_5955,National Convergence Front,GTM,,,
vparty_5966,Everybody,GTM,,,
vparty_6337,National Alliance,GTM,,,
vparty_6856,Vision with Values,GTM,,,
vparty_7118,National Unity Front,GTM,,,
vparty_7240,Progressive Liberal Party,GTM,,,
vparty_7243,United Front of Political Parties and Civic Associations,GTM,,,
vparty_7246,Party of the Guatemalan Revolution,GTM,,,
vparty_7248,National Anti-Communist Front,GTM,,,
vparty_7890,National Renewal Party,GTM,,,
vparty_7910,Come on or Let's go,GTM,,,
vparty_7911,Seed Movement,GTM,,,
vparty_8060,Valour,GTM,,,
vparty_8061,National Well-Being,GTM,,,
vparty_8063,Humanist Party of Guatemala,GTM,,,
vparty_93379,alliance: Union de Oposicion Nacional,GTM,,,
vparty_93540,alliance: Frente Democrático Popular,GTM,,,
vparty_93541,alliance: UNE-GANA,GTM,,,
vparty_93542,alliance: VIVA-EG,GTM,,,
vparty_4685,independent,IRN,,,
vparty_4738,People's Party,IRN,,,
vparty_4739,National Front of Iran,IRN,,,
vparty_4740,Tudeh Party of Iran,IRN,,,
vparty_5358,Principlists / Iranian Conservatives,IRN,,,
vparty_5359,Combatant Clergy Association,IRN,,,
vparty_5360,Servants of Iran's Construction,IRN,,,
vparty_5802,Islamic Republican Party,IRN,,,
vparty_5803,Rastakhiz Party,IRN,,,
vparty_6322,Council for Coordinating the Reforms Front,IRN,,,
vparty_6650,Iran Novin Party,IRN,,,
vparty_6871,Nationalists’ Party,IRN,,,
vparty_6872,Freedom Movement of Iran / Liberation Movement of Iran,IRN,,,
vparty_6873,Muslim People's Republic Party / Islamic People's Republican Party,IRN,,,
vparty_6874,Combatant Clerics of Tehran,IRN,,,
vparty_6875,Islamic Iran Participation Front,IRN,,,
vparty_7263,Democrat Party of Iran,IRN,,,
vparty_7264,National Union Party,IRN,,,
vparty_7265,National Will Party,IRN,,,
vparty_7266,Justice Party,IRN,,,
vparty_7567,Pervasive Coalition of Reformists: The Second Step,IRN,,,
vparty_7569,Principlists Grand Coalition,IRN,,,
vparty_7814,National Trust Party,IRN,,,
vparty_7815,Union of Islamic Iran People Party,IRN,,,
vparty_7816,Moderation and Development Party,IRN,,,
vparty_7818,Islamic Coalition Party,IRN,,,
vparty_7819,Society of Devotees of the Islamic Revolution,IRN,,,
vparty_7820,Society of Pathseekers of the Islamic Revolution,IRN,,,
vparty_7821,Front of Islamic Revolution Stability,IRN,,,
vparty_93385,unknown: National Caucus (pro-British),IRN,,,
vparty_93386,unknown: Royalists,IRN,,,
vparty_93387,technical: Vacant,IRN,,,
vparty_3433,independent,IRQ,,,
vparty_5361,Arab Socialist Ba'ath Party – Iraq Region,IRQ,,,tech_platform
vparty_5614,Iraqi National Accord,IRQ,,,
vparty_5615,Islamic Dawa Party,IRQ,,,
vparty_5616,Patriotic Union of Kurdistan,IRQ,,,
vparty_5617,Kurdistan Democratic Party,IRQ,,,
vparty_5618,Iraqi Islamic Party,IRQ,,,
vparty_5619,Islamic Supreme Council of Iraq,IRQ,,,
vparty_5897,National Iraqi Alliance / United Iraqi Alliance / Watani List,IRQ,,,
vparty_5917,Kurdistan Alliance/Democratic Patriotic Alliance of Kurdistan,IRQ,,,
vparty_5919,Kurdistan List / Kurdistan Alliance / Brotherhood List,IRQ,,,
vparty_5924,Iraqi Accord Front - Tawafuq,IRQ,,,
vparty_5927,Sadrist Movement,IRQ,,,
vparty_6878,Socialist Nation Party,IRQ,,,tech_platform
vparty_6879,United Popular Front,IRQ,,,
vparty_6880,Constitutional Union Party,IRQ,,,
vparty_7121,Iraqi National Congress,IRQ,,,
vparty_7122,Uniters for Reform Coalition,IRQ,,,
vparty_7123,National Coalition,IRQ,,,
vparty_7267,Progress Party,IRQ,,,
vparty_7268,People's Party,IRQ,,,
vparty_7269,Covenant Party,IRQ,,,
vparty_7270,Party of National Brotherhood,IRQ,,,
vparty_7271,National Unity Party,IRQ,,,
vparty_7471,Iraqi National Dialogue Front,IRQ,,,
vparty_7585,Fatah Alliance,IRQ,,,
vparty_7591,National Wisdom Movement,IRQ,,,
vparty_7594,State of Law Coalition,IRQ,,,
vparty_7595,Iraqi Turkmen Front,IRQ,,,
vparty_7597,Victory Alliance,IRQ,,,
vparty_7690,National Movement for Development and Reform,IRQ,,,
vparty_7696,Alliance Towards Reforms,IRQ,,,
vparty_7827,Badr Organization,IRQ,,,
vparty_7828,Speakers of the Truth,IRQ,,,
vparty_7832,Iraqi Communist Party,IRQ,,,
vparty_7845,Al-Hadba,IRQ,,,
vparty_93388,unknown: Government Bloc,IRQ,,,
vparty_93389,unknown: Government supporters,IRQ,,,critical_infra
vparty_93390,technical: Appointed by president,IRQ,,,
vparty_93545,alliance: National Iraqi List,IRQ,,,
vparty_93546,alliance: INM,IRQ,,,
vparty_93547,alliance: Al-Muwatin Coalition,IRQ,,,
vparty_4,Sinn Fein (Provisional),IRL,,,
vparty_208,Workers Party,IRL,,,
vparty_562,Labour Party,IRL,,,
vparty_924,Progressive Democrats,IRL,,,
vparty_1024,Party of the Land,IRL,,,
vparty_1055,Fianna Fail – The Republican Party,IRL,,,tech_platform
