dataset,source_column,output_column
hrmi,ESR_LMY_GlobalBest__H_EducQual_All_MRGDP,hrmi__esr_lmy_globalbest_h_educqual_all_mrgdp
hrmi,ESR_LMY_GlobalBest__H_EducQual_All_MRValue,hrmi__esr_lmy_globalbest_h_educqual_all_mrvalue
hrmi,ESR_LMY_GlobalBest__H_EducQual_All_GBPenalty,hrmi__esr_lmy_globalbest_h_educqual_all_gbpenalty
hrmi,ESR_LMY_GlobalBest__H_EducQual_All_GBScore,hrmi__esr_lmy_globalbest_h_educqual_all_gbscore
hrmi,ESR_LMY_GlobalBest__TotNetPrimEn_All_MRYear,hrmi__esr_lmy_globalbest_totnetprimen_all_mryear
hrmi,ESR_LMY_GlobalBest__TotNetPrimEn_All_MRGDP,hrmi__esr_lmy_globalbest_totnetprimen_all_mrgdp
hrmi,ESR_LMY_GlobalBest__TotNetPrimEn_All_MRValue,hrmi__esr_lmy_globalbest_totnetprimen_all_mrvalue
hrmi,ESR_LMY_GlobalBest__TotNetPrimEn_All_GBPenalty,hrmi__esr_lmy_globalbest_totnetprimen_all_gbpenalty
hrmi,ESR_LMY_GlobalBest__TotNetPrimEn_All_GBScore,hrmi__esr_lmy_globalbest_totnetprimen_all_gbscore
hrmi,ESR_LMY_GlobalBest__TotNetUpSecEn_All_MRYear,hrmi__esr_lmy_globalbest_totnetupsecen_all_mryear
hrmi,ESR_LMY_GlobalBest__TotNetUpSecEn_All_MRGDP,hrmi__esr_lmy_globalbest_totnetupsecen_all_mrgdp
hrmi,ESR_LMY_GlobalBest__TotNetUpSecEn_All_MRValue,hrmi__esr_lmy_globalbest_totnetupsecen_all_mrvalue
hrmi,ESR_LMY_GlobalBest__TotNetUpSecEn_All_GBPenalty,hrmi__esr_lmy_globalbest_totnetupsecen_all_gbpenalty
hrmi,ESR_LMY_GlobalBest__TotNetUpSecEn_All_GBScore,hrmi__esr_lmy_globalbest_totnetupsecen_all_gbscore
hrmi,ESR_LMY_GlobalBest__NotStunted_All_MRYear,hrmi__esr_lmy_globalbest_notstunted_all_mryear
hrmi,ESR_LMY_GlobalBest__NotStunted_All_MRGDP,hrmi__esr_lmy_globalbest_notstunted_all_mrgdp
hrmi,ESR_LMY_GlobalBest__NotStunted_All_MRValue,hrmi__esr_lmy_globalbest_notstunted_all_mrvalue
hrmi,ESR_LMY_GlobalBest__NotStunted_All_GBPenalty,hrmi__esr_lmy_globalbest_notstunted_all_gbpenalty
hrmi,ESR_LMY_GlobalBest__NotStunted_All_GBScore,hrmi__esr_lmy_globalbest_notstunted_all_gbscore
hrmi,ESR_LMY_GlobalBest__AdultSurvival_All_MRYear,hrmi__esr_lmy_globalbest_adultsurvival_all_mryear
hrmi,ESR_LMY_GlobalBest__AdultSurvival_All_MRGDP,hrmi__esr_lmy_globalbest_adultsurvival_all_mrgdp
hrmi,ESR_LMY_GlobalBest__AdultSurvival_All_MRValue,hrmi__esr_lmy_globalbest_adultsurvival_all_mrvalue
hrmi,ESR_LMY_GlobalBest__AdultSurvival_All_GBPenalty,hrmi__esr_lmy_globalbest_adultsurvival_all_gbpenalty
hrmi,ESR_LMY_GlobalBest__AdultSurvival_All_GBScore,hrmi__esr_lmy_globalbest_adultsurvival_all_gbscore
hrmi,ESR_LMY_GlobalBest__Contraception_MRYear,hrmi__esr_lmy_globalbest_contraception_mryear
hrmi,ESR_LMY_GlobalBest__Contraception_MRGDP,hrmi__esr_lmy_globalbest_contraception_mrgdp
hrmi,ESR_LMY_GlobalBest__Contraception_MRValue,hrmi__esr_lmy_globalbest_contraception_mrvalue
hrmi,ESR_LMY_GlobalBest__Contraception_GBPenalty,hrmi__esr_lmy_globalbest_contraception_gbpenalty
hrmi,ESR_LMY_GlobalBest__Contraception_GBScore,hrmi__esr_lmy_globalbest_contraception_gbscore
hrmi,ESR_LMY_GlobalBest__U5Survival_All_MRYear,hrmi__esr_lmy_globalbest_u5survival_all_mryear
hrmi,ESR_LMY_GlobalBest__U5Survival_All_MRGDP,hrmi__esr_lmy_globalbest_u5survival_all_mrgdp
hrmi,ESR_LMY_GlobalBest__U5Survival_All_MRValue,hrmi__esr_lmy_globalbest_u5survival_all_mrvalue
hrmi,ESR_LMY_GlobalBest__U5Survival_All_GBPenalty,hrmi__esr_lmy_globalbest_u5survival_all_gbpenalty
hrmi,ESR_LMY_GlobalBest__U5Survival_All_GBScore,hrmi__esr_lmy_globalbest_u5survival_all_gbscore
hrmi,ESR_LMY_GlobalBest__BasicSanitation_MRYear,hrmi__esr_lmy_globalbest_basicsanitation_mryear
hrmi,ESR_LMY_GlobalBest__BasicSanitation_MRGDP,hrmi__esr_lmy_globalbest_basicsanitation_mrgdp
hrmi,ESR_LMY_GlobalBest__BasicSanitation_MRValue,hrmi__esr_lmy_globalbest_basicsanitation_mrvalue
hrmi,ESR_LMY_GlobalBest__BasicSanitation_GBPenalty,hrmi__esr_lmy_globalbest_basicsanitation_gbpenalty
hrmi,ESR_LMY_GlobalBest__BasicSanitation_GBScore,hrmi__esr_lmy_globalbest_basicsanitation_gbscore
hrmi,ESR_LMY_GlobalBest__WaterInHome_MRYear,hrmi__esr_lmy_globalbest_waterinhome_mryear
hrmi,ESR_LMY_GlobalBest__WaterInHome_MRGDP,hrmi__esr_lmy_globalbest_waterinhome_mrgdp
hrmi,ESR_LMY_GlobalBest__WaterInHome_MRValue,hrmi__esr_lmy_globalbest_waterinhome_mrvalue
hrmi,ESR_LMY_GlobalBest__WaterInHome_GBPenalty,hrmi__esr_lmy_globalbest_waterinhome_gbpenalty
hrmi,ESR_LMY_GlobalBest__WaterInHome_GBScore,hrmi__esr_lmy_globalbest_waterinhome_gbscore
hrmi,ESR_LMY_GlobalBest__NotAbsPoor_MRYear,hrmi__esr_lmy_globalbest_notabspoor_mryear
hrmi,ESR_LMY_GlobalBest__NotAbsPoor_MRGDP,hrmi__esr_lmy_globalbest_notabspoor_mrgdp
hrmi,ESR_LMY_GlobalBest__NotAbsPoor_MRValue,hrmi__esr_lmy_globalbest_notabspoor_mrvalue
hrmi,ESR_LMY_GlobalBest__NotAbsPoor_GBPenalty,hrmi__esr_lmy_globalbest_notabspoor_gbpenalty
hrmi,ESR_LMY_GlobalBest__NotAbsPoor_GBScore,hrmi__esr_lmy_globalbest_notabspoor_gbscore
hrmi,ESR_HiY_GlobalBest__Country,hrmi__esr_hiy_globalbest_country
hrmi,ESR_HiY_GlobalBest__High_Income_Country,hrmi__esr_hiy_globalbest_high_income_country
hrmi,ESR_HiY_GlobalBest__HiY_QofL_All_GBScore,hrmi__esr_hiy_globalbest_hiy_qofl_all_gbscore
hrmi,ESR_HiY_GlobalBest__HiY_Education_All_GBScore,hrmi__esr_hiy_globalbest_hiy_education_all_gbscore
hrmi,ESR_HiY_GlobalBest__HiY_Food_All_GBScore,hrmi__esr_hiy_globalbest_hiy_food_all_gbscore
hrmi,ESR_HiY_GlobalBest__HiY_Health_All_GBScore,hrmi__esr_hiy_globalbest_hiy_health_all_gbscore
hrmi,ESR_HiY_GlobalBest__HiY_Housing_All_GBScore,hrmi__esr_hiy_globalbest_hiy_housing_all_gbscore
hrmi,ESR_HiY_GlobalBest__HiY_Work_All_GBScore,hrmi__esr_hiy_globalbest_hiy_work_all_gbscore
hrmi,ESR_HiY_GlobalBest__PISAmath_All_MRYear,hrmi__esr_hiy_globalbest_pisamath_all_mryear
hrmi,ESR_HiY_GlobalBest__PISAmath_All_MRGDP,hrmi__esr_hiy_globalbest_pisamath_all_mrgdp
hrmi,ESR_HiY_GlobalBest__PISAmath_All_MRValue,hrmi__esr_hiy_globalbest_pisamath_all_mrvalue
hrmi,ESR_HiY_GlobalBest__PISAmath_All_GBPenalty,hrmi__esr_hiy_globalbest_pisamath_all_gbpenalty
hrmi,ESR_HiY_GlobalBest__PISAmath_All_GBScore,hrmi__esr_hiy_globalbest_pisamath_all_gbscore
hrmi,ESR_HiY_GlobalBest__PISAreading_All_MRYear,hrmi__esr_hiy_globalbest_pisareading_all_mryear
hrmi,ESR_HiY_GlobalBest__PISAreading_All_MRGDP,hrmi__esr_hiy_globalbest_pisareading_all_mrgdp
hrmi,ESR_HiY_GlobalBest__PISAreading_All_MRValue,hrmi__esr_hiy_globalbest_pisareading_all_mrvalue
hrmi,ESR_HiY_GlobalBest__PISAreading_All_GBPenalty,hrmi__esr_hiy_globalbest_pisareading_all_gbpenalty
hrmi,ESR_HiY_GlobalBest__PISAreading_All_GBScore,hrmi__esr_hiy_globalbest_pisareading_all_gbscore
hrmi,ESR_HiY_GlobalBest__PISAscience_All_MRYear,hrmi__esr_hiy_globalbest_pisascience_all_mryear
hrmi,ESR_HiY_GlobalBest__PISAscience_All_MRGDP,hrmi__esr_hiy_globalbest_pisascience_all_mrgdp
hrmi,ESR_HiY_GlobalBest__PISAscience_All_MRValue,hrmi__esr_hiy_globalbest_pisascience_all_mrvalue
hrmi,ESR_HiY_GlobalBest__PISAscience_All_GBPenalty,hrmi__esr_hiy_globalbest_pisascience_all_gbpenalty
hrmi,ESR_HiY_GlobalBest__PISAscience_All_GBScore,hrmi__esr_hiy_globalbest_pisascience_all_gbscore
hrmi,ESR_HiY_GlobalBest__HiY_PISAAverage_All_GBScore,hrmi__esr_hiy_globalbest_hiy_pisaaverage_all_gbscore
hrmi,ESR_HiY_GlobalBest__TotNetUpSecEn_All_MRYear,hrmi__esr_hiy_globalbest_totnetupsecen_all_mryear
hrmi,ESR_HiY_GlobalBest__TotNetUpSecEn_All_MRGDP,hrmi__esr_hiy_globalbest_totnetupsecen_all_mrgdp
hrmi,ESR_HiY_GlobalBest__TotNetUpSecEn_All_MRValue,hrmi__esr_hiy_globalbest_totnetupsecen_all_mrvalue
hrmi,ESR_HiY_GlobalBest__TotNetUpSecEn_All_GBPenalty,hrmi__esr_hiy_globalbest_totnetupsecen_all_gbpenalty
hrmi,ESR_HiY_GlobalBest__TotNetUpSecEn_All_GBScore,hrmi__esr_hiy_globalbest_totnetupsecen_all_gbscore
hrmi,ESR_HiY_GlobalBest__FoodSecure_All_MRYear,hrmi__esr_hiy_globalbest_foodsecure_all_mryear
hrmi,ESR_HiY_GlobalBest__FoodSecure_All_MRGDP,hrmi__esr_hiy_globalbest_foodsecure_all_mrgdp
hrmi,ESR_HiY_GlobalBest__FoodSecure_All_MRValue,hrmi__esr_hiy_globalbest_foodsecure_all_mrvalue
hrmi,ESR_HiY_GlobalBest__FoodSecure_All_GBPenalty,hrmi__esr_hiy_globalbest_foodsecure_all_gbpenalty
hrmi,ESR_HiY_GlobalBest__FoodSecure_All_GBScore,hrmi__esr_hiy_globalbest_foodsecure_all_gbscore
hrmi,ESR_HiY_GlobalBest__NotLowBirWt_MRYear,hrmi__esr_hiy_globalbest_notlowbirwt_mryear
hrmi,ESR_HiY_GlobalBest__NotLowBirWt_MRGDP,hrmi__esr_hiy_globalbest_notlowbirwt_mrgdp
hrmi,ESR_HiY_GlobalBest__NotLowBirWt_MRValue,hrmi__esr_hiy_globalbest_notlowbirwt_mrvalue
hrmi,ESR_HiY_GlobalBest__NotLowBirWt_GBPenalty,hrmi__esr_hiy_globalbest_notlowbirwt_gbpenalty
hrmi,ESR_HiY_GlobalBest__NotLowBirWt_GBScore,hrmi__esr_hiy_globalbest_notlowbirwt_gbscore
hrmi,ESR_HiY_GlobalBest__SeniorSurvival_All_MRYear,hrmi__esr_hiy_globalbest_seniorsurvival_all_mryear
hrmi,ESR_HiY_GlobalBest__SeniorSurvival_All_MRGDP,hrmi__esr_hiy_globalbest_seniorsurvival_all_mrgdp
hrmi,ESR_HiY_GlobalBest__SeniorSurvival_All_MRValue,hrmi__esr_hiy_globalbest_seniorsurvival_all_mrvalue
hrmi,ESR_HiY_GlobalBest__SeniorSurvival_All_GBPenalty,hrmi__esr_hiy_globalbest_seniorsurvival_all_gbpenalty
hrmi,ESR_HiY_GlobalBest__SeniorSurvival_All_GBScore,hrmi__esr_hiy_globalbest_seniorsurvival_all_gbscore
hrmi,ESR_HiY_GlobalBest__U5Survival_All_MRYear,hrmi__esr_hiy_globalbest_u5survival_all_mryear
hrmi,ESR_HiY_GlobalBest__U5Survival_All_MRGDP,hrmi__esr_hiy_globalbest_u5survival_all_mrgdp
hrmi,ESR_HiY_GlobalBest__U5Survival_All_MRValue,hrmi__esr_hiy_globalbest_u5survival_all_mrvalue
hrmi,ESR_HiY_GlobalBest__U5Survival_All_GBPenalty,hrmi__esr_hiy_globalbest_u5survival_all_gbpenalty
hrmi,ESR_HiY_GlobalBest__U5Survival_All_GBScore,hrmi__esr_hiy_globalbest_u5survival_all_gbscore
hrmi,ESR_HiY_GlobalBest__AffordHouse_MRYear,hrmi__esr_hiy_globalbest_affordhouse_mryear
hrmi,ESR_HiY_GlobalBest__AffordHouse_MRGDP,hrmi__esr_hiy_globalbest_affordhouse_mrgdp
hrmi,ESR_HiY_GlobalBest__AffordHouse_MRValue,hrmi__esr_hiy_globalbest_affordhouse_mrvalue
hrmi,ESR_HiY_GlobalBest__AffordHouse_GBPenalty,hrmi__esr_hiy_globalbest_affordhouse_gbpenalty
hrmi,ESR_HiY_GlobalBest__AffordHouse_GBScore,hrmi__esr_hiy_globalbest_affordhouse_gbscore
hrmi,ESR_HiY_GlobalBest__SafeSanitation_MRYear,hrmi__esr_hiy_globalbest_safesanitation_mryear
hrmi,ESR_HiY_GlobalBest__SafeSanitation_MRGDP,hrmi__esr_hiy_globalbest_safesanitation_mrgdp
hrmi,ESR_HiY_GlobalBest__SafeSanitation_MRValue,hrmi__esr_hiy_globalbest_safesanitation_mrvalue
hrmi,ESR_HiY_GlobalBest__SafeSanitation_GBPenalty,hrmi__esr_hiy_globalbest_safesanitation_gbpenalty
hrmi,ESR_HiY_GlobalBest__SafeSanitation_GBScore,hrmi__esr_hiy_globalbest_safesanitation_gbscore
hrmi,ESR_HiY_GlobalBest__NotLTUnemploy_All_MRYear,hrmi__esr_hiy_globalbest_notltunemploy_all_mryear
hrmi,ESR_HiY_GlobalBest__NotLTUnemploy_All_MRGDP,hrmi__esr_hiy_globalbest_notltunemploy_all_mrgdp
hrmi,ESR_HiY_GlobalBest__NotLTUnemploy_All_MRValue,hrmi__esr_hiy_globalbest_notltunemploy_all_mrvalue
hrmi,ESR_HiY_GlobalBest__NotLTUnemploy_All_GBPenalty,hrmi__esr_hiy_globalbest_notltunemploy_all_gbpenalty
hrmi,ESR_HiY_GlobalBest__NotLTUnemploy_All_GBScore,hrmi__esr_hiy_globalbest_notltunemploy_all_gbscore
hrmi,ESR_HiY_GlobalBest__NotRelPoor_MRYear,hrmi__esr_hiy_globalbest_notrelpoor_mryear
hrmi,ESR_HiY_GlobalBest__NotRelPoor_MRGDP,hrmi__esr_hiy_globalbest_notrelpoor_mrgdp
hrmi,ESR_HiY_GlobalBest__NotRelPoor_MRValue,hrmi__esr_hiy_globalbest_notrelpoor_mrvalue
hrmi,ESR_HiY_GlobalBest__NotRelPoor_GBPenalty,hrmi__esr_hiy_globalbest_notrelpoor_gbpenalty
hrmi,ESR_HiY_GlobalBest__NotRelPoor_GBScore,hrmi__esr_hiy_globalbest_notrelpoor_gbscore
hrmi,ESR_Sex_Disaggregated__Country,hrmi__esr_sex_disaggregated_country
hrmi,ESR_Sex_Disaggregated__High_Income_Country,hrmi__esr_sex_disaggregated_high_income_country
hrmi,ESR_Sex_Disaggregated__LMY_Education_Female_IAScore,hrmi__esr_sex_disaggregated_lmy_education_female_iascore
hrmi,ESR_Sex_Disaggregated__LMY_Education_Female_GBScore,hrmi__esr_sex_disaggregated_lmy_education_female_gbscore
hrmi,ESR_Sex_Disaggregated__LMY_Education_Male_IAScore,hrmi__esr_sex_disaggregated_lmy_education_male_iascore
hrmi,ESR_Sex_Disaggregated__LMY_Education_Male_GBScore,hrmi__esr_sex_disaggregated_lmy_education_male_gbscore
hrmi,ESR_Sex_Disaggregated__HiY_Education_Female_IAScore,hrmi__esr_sex_disaggregated_hiy_education_female_iascore
hrmi,ESR_Sex_Disaggregated__HiY_Education_Female_GBScore,hrmi__esr_sex_disaggregated_hiy_education_female_gbscore
hrmi,ESR_Sex_Disaggregated__HiY_Education_Male_IAScore,hrmi__esr_sex_disaggregated_hiy_education_male_iascore
hrmi,ESR_Sex_Disaggregated__HiY_Education_Male_GBScore,hrmi__esr_sex_disaggregated_hiy_education_male_gbscore
hrmi,ESR_Sex_Disaggregated__LMY_Food_Female_IAScore,hrmi__esr_sex_disaggregated_lmy_food_female_iascore
hrmi,ESR_Sex_Disaggregated__LMY_Food_Female_GBScore,hrmi__esr_sex_disaggregated_lmy_food_female_gbscore
hrmi,ESR_Sex_Disaggregated__LMY_Food_Male_IAScore,hrmi__esr_sex_disaggregated_lmy_food_male_iascore
hrmi,ESR_Sex_Disaggregated__LMY_Food_Male_GBScore,hrmi__esr_sex_disaggregated_lmy_food_male_gbscore
hrmi,ESR_Sex_Disaggregated__HiY_Food_Female_IAScore,hrmi__esr_sex_disaggregated_hiy_food_female_iascore
hrmi,ESR_Sex_Disaggregated__HiY_Food_Female_GBScore,hrmi__esr_sex_disaggregated_hiy_food_female_gbscore
hrmi,ESR_Sex_Disaggregated__HiY_Food_Male_IAScore,hrmi__esr_sex_disaggregated_hiy_food_male_iascore
hrmi,ESR_Sex_Disaggregated__HiY_Food_Male_GBScore,hrmi__esr_sex_disaggregated_hiy_food_male_gbscore
hrmi,ESR_Sex_Disaggregated__H_EducQual_Female_MRYear,hrmi__esr_sex_disaggregated_h_educqual_female_mryear
hrmi,ESR_Sex_Disaggregated__H_EducQual_Female_MRGDP,hrmi__esr_sex_disaggregated_h_educqual_female_mrgdp
hrmi,ESR_Sex_Disaggregated__H_EducQual_Female_IAFrontier,hrmi__esr_sex_disaggregated_h_educqual_female_iafrontier
hrmi,ESR_Sex_Disaggregated__H_EducQual_Female_MRValue,hrmi__esr_sex_disaggregated_h_educqual_female_mrvalue
hrmi,ESR_Sex_Disaggregated__H_EducQual_Female_IAPenalty,hrmi__esr_sex_disaggregated_h_educqual_female_iapenalty
hrmi,ESR_Sex_Disaggregated__H_EducQual_Female_IAScore,hrmi__esr_sex_disaggregated_h_educqual_female_iascore
hrmi,ESR_Sex_Disaggregated__H_EducQual_Female_GBPenalty,hrmi__esr_sex_disaggregated_h_educqual_female_gbpenalty
hrmi,ESR_Sex_Disaggregated__H_EducQual_Female_GBScore,hrmi__esr_sex_disaggregated_h_educqual_female_gbscore
hrmi,ESR_Sex_Disaggregated__H_EducQual_Male_MRYear,hrmi__esr_sex_disaggregated_h_educqual_male_mryear
hrmi,ESR_Sex_Disaggregated__H_EducQual_Male_MRGDP,hrmi__esr_sex_disaggregated_h_educqual_male_mrgdp
hrmi,ESR_Sex_Disaggregated__H_EducQual_Male_IAFrontier,hrmi__esr_sex_disaggregated_h_educqual_male_iafrontier
hrmi,ESR_Sex_Disaggregated__H_EducQual_Male_MRValue,hrmi__esr_sex_disaggregated_h_educqual_male_mrvalue
hrmi,ESR_Sex_Disaggregated__H_EducQual_Male_IAPenalty,hrmi__esr_sex_disaggregated_h_educqual_male_iapenalty
hrmi,ESR_Sex_Disaggregated__H_EducQual_Male_IAScore,hrmi__esr_sex_disaggregated_h_educqual_male_iascore
hrmi,ESR_Sex_Disaggregated__H_EducQual_Male_GBPenalty,hrmi__esr_sex_disaggregated_h_educqual_male_gbpenalty
hrmi,ESR_Sex_Disaggregated__H_EducQual_Male_GBScore,hrmi__esr_sex_disaggregated_h_educqual_male_gbscore
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Female_MRYear,hrmi__esr_sex_disaggregated_totnetprimen_female_mryear
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Female_MRGDP,hrmi__esr_sex_disaggregated_totnetprimen_female_mrgdp
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Female_IAFrontier,hrmi__esr_sex_disaggregated_totnetprimen_female_iafrontier
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Female_MRValue,hrmi__esr_sex_disaggregated_totnetprimen_female_mrvalue
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Female_IAPenalty,hrmi__esr_sex_disaggregated_totnetprimen_female_iapenalty
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Female_IAScore,hrmi__esr_sex_disaggregated_totnetprimen_female_iascore
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Female_GBPenalty,hrmi__esr_sex_disaggregated_totnetprimen_female_gbpenalty
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Female_GBScore,hrmi__esr_sex_disaggregated_totnetprimen_female_gbscore
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Male_MRYear,hrmi__esr_sex_disaggregated_totnetprimen_male_mryear
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Male_MRGDP,hrmi__esr_sex_disaggregated_totnetprimen_male_mrgdp
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Male_IAFrontier,hrmi__esr_sex_disaggregated_totnetprimen_male_iafrontier
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Male_MRValue,hrmi__esr_sex_disaggregated_totnetprimen_male_mrvalue
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Male_IAPenalty,hrmi__esr_sex_disaggregated_totnetprimen_male_iapenalty
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Male_IAScore,hrmi__esr_sex_disaggregated_totnetprimen_male_iascore
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Male_GBPenalty,hrmi__esr_sex_disaggregated_totnetprimen_male_gbpenalty
hrmi,ESR_Sex_Disaggregated__TotNetPrimEn_Male_GBScore,hrmi__esr_sex_disaggregated_totnetprimen_male_gbscore
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Female_MRYear,hrmi__esr_sex_disaggregated_totnetupsecen_female_mryear
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Female_MRGDP,hrmi__esr_sex_disaggregated_totnetupsecen_female_mrgdp
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Female_IAFrontier,hrmi__esr_sex_disaggregated_totnetupsecen_female_iafrontier
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Female_MRValue,hrmi__esr_sex_disaggregated_totnetupsecen_female_mrvalue
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Female_IAPenalty,hrmi__esr_sex_disaggregated_totnetupsecen_female_iapenalty
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Female_IAScore,hrmi__esr_sex_disaggregated_totnetupsecen_female_iascore
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Female_GBPenalty,hrmi__esr_sex_disaggregated_totnetupsecen_female_gbpenalty
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Female_GBScore,hrmi__esr_sex_disaggregated_totnetupsecen_female_gbscore
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Male_MRYear,hrmi__esr_sex_disaggregated_totnetupsecen_male_mryear
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Male_MRGDP,hrmi__esr_sex_disaggregated_totnetupsecen_male_mrgdp
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Male_IAFrontier,hrmi__esr_sex_disaggregated_totnetupsecen_male_iafrontier
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Male_MRValue,hrmi__esr_sex_disaggregated_totnetupsecen_male_mrvalue
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Male_IAPenalty,hrmi__esr_sex_disaggregated_totnetupsecen_male_iapenalty
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Male_IAScore,hrmi__esr_sex_disaggregated_totnetupsecen_male_iascore
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Male_GBPenalty,hrmi__esr_sex_disaggregated_totnetupsecen_male_gbpenalty
hrmi,ESR_Sex_Disaggregated__TotNetUpSecEn_Male_GBScore,hrmi__esr_sex_disaggregated_totnetupsecen_male_gbscore
hrmi,ESR_Sex_Disaggregated__PISAmath_Female_MRYear,hrmi__esr_sex_disaggregated_pisamath_female_mryear
hrmi,ESR_Sex_Disaggregated__PISAmath_Female_MRGDP,hrmi__esr_sex_disaggregated_pisamath_female_mrgdp
hrmi,ESR_Sex_Disaggregated__PISAmath_Female_IAFrontier,hrmi__esr_sex_disaggregated_pisamath_female_iafrontier
hrmi,ESR_Sex_Disaggregated__PISAmath_Female_MRValue,hrmi__esr_sex_disaggregated_pisamath_female_mrvalue
hrmi,ESR_Sex_Disaggregated__PISAmath_Female_IAPenalty,hrmi__esr_sex_disaggregated_pisamath_female_iapenalty
hrmi,ESR_Sex_Disaggregated__PISAmath_Female_IAScore,hrmi__esr_sex_disaggregated_pisamath_female_iascore
hrmi,ESR_Sex_Disaggregated__PISAmath_Female_GBPenalty,hrmi__esr_sex_disaggregated_pisamath_female_gbpenalty
hrmi,ESR_Sex_Disaggregated__PISAmath_Female_GBScore,hrmi__esr_sex_disaggregated_pisamath_female_gbscore
hrmi,ESR_Sex_Disaggregated__PISAmath_Male_MRYear,hrmi__esr_sex_disaggregated_pisamath_male_mryear
hrmi,ESR_Sex_Disaggregated__PISAmath_Male_MRGDP,hrmi__esr_sex_disaggregated_pisamath_male_mrgdp
hrmi,ESR_Sex_Disaggregated__PISAmath_Male_IAFrontier,hrmi__esr_sex_disaggregated_pisamath_male_iafrontier
hrmi,ESR_Sex_Disaggregated__PISAmath_Male_MRValue,hrmi__esr_sex_disaggregated_pisamath_male_mrvalue
hrmi,ESR_Sex_Disaggregated__PISAmath_Male_IAPenalty,hrmi__esr_sex_disaggregated_pisamath_male_iapenalty
hrmi,ESR_Sex_Disaggregated__PISAmath_Male_IAScore,hrmi__esr_sex_disaggregated_pisamath_male_iascore
hrmi,ESR_Sex_Disaggregated__PISAmath_Male_GBPenalty,hrmi__esr_sex_disaggregated_pisamath_male_gbpenalty
hrmi,ESR_Sex_Disaggregated__PISAmath_Male_GBScore,hrmi__esr_sex_disaggregated_pisamath_male_gbscore
hrmi,ESR_Sex_Disaggregated__PISAreading_Female_MRYear,hrmi__esr_sex_disaggregated_pisareading_female_mryear
hrmi,ESR_Sex_Disaggregated__PISAreading_Female_MRGDP,hrmi__esr_sex_disaggregated_pisareading_female_mrgdp
hrmi,ESR_Sex_Disaggregated__PISAreading_Female_IAFrontier,hrmi__esr_sex_disaggregated_pisareading_female_iafrontier
hrmi,ESR_Sex_Disaggregated__PISAreading_Female_MRValue,hrmi__esr_sex_disaggregated_pisareading_female_mrvalue
hrmi,ESR_Sex_Disaggregated__PISAreading_Female_IAPenalty,hrmi__esr_sex_disaggregated_pisareading_female_iapenalty
hrmi,ESR_Sex_Disaggregated__PISAreading_Female_IAScore,hrmi__esr_sex_disaggregated_pisareading_female_iascore
hrmi,ESR_Sex_Disaggregated__PISAreading_Female_GBPenalty,hrmi__esr_sex_disaggregated_pisareading_female_gbpenalty
hrmi,ESR_Sex_Disaggregated__PISAreading_Female_GBScore,hrmi__esr_sex_disaggregated_pisareading_female_gbscore
hrmi,ESR_Sex_Disaggregated__PISAreading_Male_MRYear,hrmi__esr_sex_disaggregated_pisareading_male_mryear
hrmi,ESR_Sex_Disaggregated__PISAreading_Male_MRGDP,hrmi__esr_sex_disaggregated_pisareading_male_mrgdp
hrmi,ESR_Sex_Disaggregated__PISAreading_Male_IAFrontier,hrmi__esr_sex_disaggregated_pisareading_male_iafrontier
hrmi,ESR_Sex_Disaggregated__PISAreading_Male_MRValue,hrmi__esr_sex_disaggregated_pisareading_male_mrvalue
hrmi,ESR_Sex_Disaggregated__PISAreading_Male_IAPenalty,hrmi__esr_sex_disaggregated_pisareading_male_iapenalty
